window_start_utc,std_z,std_n,std_e,std_sum,smoothed_std_sum,selected_quiet_hour
2009-02-19 05:22:00.025100,202.64301926363373,199.79214857593274,235.0142301240498,637.4493979636163,36423.59224300058,False
2009-02-19 05:23:00.025100,203.4627696154551,200.21116848066174,234.9521614376381,638.626099533755,36493.936930584365,False
2009-02-19 05:24:00.025100,203.26158909051637,199.94108716981876,235.407841186911,638.6105174472461,36562.79437183238,False
2009-02-19 05:25:00.025100,203.57156874251334,199.81939998179215,236.96272006731144,640.353688791617,36631.892853142956,False
2009-02-19 05:26:00.025100,202.66136501291317,199.68625578400292,237.12512072100193,639.472741517918,36697.69061700911,False
2009-02-19 05:27:00.025100,201.32026772433989,199.3790997010103,236.47971260761403,637.1790800329642,36757.44458556291,False
2009-02-19 05:28:00.025100,200.87481784748687,198.99519435832917,236.55135885799407,636.42137106381,36816.458022138904,False
2009-02-19 05:29:00.025100,200.35310190845277,198.8184289201592,234.73290421233668,633.9044350409486,36870.02791542237,False
2009-02-19 05:30:00.025100,201.38131429395338,199.03386780673898,233.99894477103527,634.4141268717276,36922.40278711039,False
2009-02-19 05:31:00.025100,201.43215694135247,198.97757403330627,234.79546067067088,635.2051916453296,36976.436806348654,False
2009-02-19 05:32:00.025100,201.34795247378744,199.2351717506601,234.9351023446021,635.5182265690496,37031.839989910935,False
2009-02-19 05:33:00.025100,201.31932175063807,199.2559061958631,234.64535358421148,635.2205815307127,37085.801969063425,False
2009-02-19 05:34:00.025100,201.08807761814793,199.19487137707614,233.7738824395239,634.0568314347479,37137.107892114385,False
2009-02-19 05:35:00.025100,201.1989593823404,199.33121607565593,233.91799478940422,634.4481702474005,37187.68330062469,False
2009-02-19 05:36:00.025100,200.623288919985,199.5249707203624,233.4643123389126,633.61257197926,37235.24566115168,False
2009-02-19 05:37:00.025100,200.57786079106745,199.42432750677668,233.24573715208717,633.2479254499312,37282.00150781633,False
2009-02-19 05:38:00.025100,200.76338713134476,199.63750306242093,234.30543079759786,634.7063209913636,37327.93818437361,False
2009-02-19 05:39:00.025100,201.12972751037577,199.78527278545022,233.97823492053644,634.8932352163624,37371.501652176696,False
2009-02-19 05:40:00.025100,201.38013908244903,199.77966390687192,233.52966513471503,634.689468124036,37413.84657001573,False
2009-02-19 05:41:00.025100,200.84318545549596,198.74619627934098,234.5103881658589,634.0997699006958,37452.37890519831,False
2009-02-19 05:42:00.025100,200.3020621298248,198.64724427002892,235.36340485905214,634.3127112589059,37488.39724096694,False
2009-02-19 05:43:00.025100,200.3097247129381,198.87351153762143,235.88238799703484,635.0656242475943,37523.90019564047,False
2009-02-19 05:44:00.025100,200.7793632108542,199.00933625565153,236.2482614464345,636.0369609129402,37559.692632738086,False
2009-02-19 05:45:00.025100,201.43435430655475,199.6874677285858,236.96095253585676,638.0827745709973,37597.319335113985,False
2009-02-19 05:46:00.025100,201.28329940549293,199.8531285871457,237.25300847364136,638.38943646628,37634.44004573364,False
2009-02-19 05:47:00.025100,201.59210099413326,200.6780354819916,236.83647825950493,639.1066147356298,37670.862304395276,False
2009-02-19 05:48:00.025100,201.8993432027286,200.577601915182,237.19750011866654,639.6744452365772,37707.86416768434,False
2009-02-19 05:49:00.025100,201.70980552546757,200.28496740082804,237.45795779417398,639.4527307204696,37743.103952631995,False
2009-02-19 05:50:00.025100,201.39050669303305,200.26402135135532,237.02175907007023,638.6762871144585,37776.17839206434,False
2009-02-19 05:51:00.025100,201.15782013487933,200.1099784669995,236.8084145591384,638.0762131610172,37809.033989822194,False
2009-02-19 05:52:00.025100,200.64571186372302,199.90458839430957,239.28044558223027,639.8307458402629,37842.17297687562,False
2009-02-19 05:53:00.025100,199.4348786970193,198.6774464686593,240.1672046198235,638.2795297855021,37869.945165318444,False
2009-02-19 05:54:00.025100,199.08330928502534,198.33344665352107,241.57946407624442,638.9962200147909,37896.627331216296,False
2009-02-19 05:55:00.025100,199.0471541415673,198.55488411804185,242.13492011142304,639.7369583710322,37924.54456300388,False
2009-02-19 05:56:00.025100,199.17482615041342,198.92449254515415,242.38697106289663,640.4862897584642,37952.750370838934,False
2009-02-19 05:57:00.025100,199.3316469006602,198.2599384929164,241.96447642814172,639.5560618217182,37978.09038012662,False
2009-02-19 05:58:00.025100,199.10684321163802,197.66945381116054,240.32636270886246,637.102659731661,37998.27822022,False
2009-02-19 05:59:00.025100,198.92291513663073,198.2165573870244,240.5263522208235,637.6658247444786,38019.35149415734,False
2009-02-19 06:00:00.025100,199.24356176200703,198.15957131347247,238.68349170095158,636.0866247764311,38037.036545813884,False
2009-02-19 06:01:00.025100,199.68241612759317,198.04053054279575,237.71124200154927,635.4341886719382,38053.0670813595,False
2009-02-19 06:02:00.025100,199.42350901900804,197.4839782729744,237.39939438655486,634.3068816785373,38065.7174638246,False
2009-02-19 06:03:00.025100,199.45791357317938,196.8576127058224,237.2756763007685,633.5912025797703,38076.73882413735,False
2009-02-19 06:04:00.025100,200.23061534349821,197.27266442250325,238.01590655592557,635.519186321927,38089.20264553628,False
2009-02-19 06:05:00.025100,200.7525044324227,197.59289790008933,238.33515649155385,636.6805588240659,38102.60691579223,False
